"Status","Name","Duration in ms","Description"
"failed","频道页看了还看.电视剧看了会喜欢recommended_user-字段值","4","电视剧看了会喜欢recommended_user-字段值"
"passed","4-我 页面跳转.消息中心通知pvs-字段名","3","消息中心通知pvs-字段名"
"failed","10高级筛选 2（加自频道）.原创pv-条数","2","综艺推荐和搜索按钮搜索

原创pv-条数"
"failed","7会员片库.VIP用户播放aplay-条数","1","VIP用户播放aplay-条数"
"failed","2播单-有广告.点击分享按钮share-字段值","5","点击分享按钮share-字段值"
"passed","02推荐词搜索.翻页后点击合集click-字段","4","翻页后点击合集click-字段"
"failed","下拉刷新&频道性能.教育页pmm-字段值","3","教育页pmm-字段值"
"passed","11-Vip 1.搜索页返回pvs-字段名","3","搜索页返回pvs-字段名"
"failed","下拉刷新&频道性能.新闻页pmm-字段值","3","新闻页pmm-字段值"
"failed","A库影片.试看入口buy-字段","1","试看入口buy-字段"
"failed","3-我-会员中心.我的收藏播放返回pvs-条数","8039","页面跳转（首页-片库页-播放页）

我的收藏播放返回pvs-条数"
"failed","12热门推荐搜索（加 图和文字）.热门推荐（文字）action-字段","2","综艺推荐和搜索按钮搜索

热门推荐（文字）action-字段"
"failed","会员消息.取消支付cance-条数","2","取消支付cance-条数"
"failed","12热门推荐搜索（加 图和文字）.热门推荐（图）click-条数","2","综艺推荐和搜索按钮搜索

热门推荐（图）click-条数"
"failed","分集下载.result-条数","2","result-条数"
"failed","2播单-有广告.分享到QQshare-条数","4832","分享到QQshare-条数"
"failed","13明星-作品或上传视频（加）.明星且艺人搜索view-字段值","2","明星搜索

明星且艺人搜索view-字段值"
"failed","频道页排行榜.排行榜更多hotpv-条数","51","排行榜更多hotpv-条数"
"failed","12热门推荐搜索（加 图和文字）.热门推荐（文字）click-字段","2","综艺推荐和搜索按钮搜索

热门推荐（文字）click-字段"
"failed","12-推荐列表页行为上报.进入推荐列表view-字段值","2","进入推荐列表view-字段值"
"failed","05明星空间.查看全部进入空间action-字段","2","明星搜索

查看全部进入空间action-字段"
"failed","07电视剧-中间页.电视剧search-条数","2","电视剧search-条数"
"failed","分集付费.取消支付cance-字段","2","取消支付cance-字段"
"failed","15电视-集数-上传视频-热门搜索.热门搜索view-条数","2","电视剧搜索

热门搜索view-条数"
"failed","2电视剧片库.全部list-字段名","2","全部list-字段名"
"failed","10高级筛选 2（加自频道）.自频道search-字段","2","综艺推荐和搜索按钮搜索

自频道search-字段"
"failed","20-播放记录同步.播放记录下一集aplay-条数","2","播放记录下一集aplay-条数"
"failed","付费影片.result-字段名","2","result-字段名"
"failed","1-点播.正片加载事件vl-条数","19265","正片加载事件vl-条数"
"failed","9-频道 场景直播跳转.分享到朋友圈share-条数","3393","分享到朋友圈share-条数"
"passed","97-其它.芒果账户登录-历史账户登录pvs-字段","4","芒果账户登录-历史账户登录pvs-字段"
"passed","5-直播 1.关注动态页pvs-字段值","3","关注动态页pvs-字段值"
"failed","7会员片库.动漫list-字段","1","动漫list-字段"
"failed","7会员片库.7-10岁list-字段名","2","7-10岁list-字段名"
"failed","A库影片.reachpv-条数","2","reachpv-条数"
"passed","03搜索无结果.搜索无结果view-字段","4","电影搜索

搜索无结果view-字段"
"failed","01仍然搜.退出搜索页pvs-条数","6297","退出搜索页pvs-条数"
"failed","12热门推荐搜索（加 图和文字）.热门推荐切换tab action-条数","2","综艺推荐和搜索按钮搜索

热门推荐切换tab action-条数"
"passed","92-频道 点播页跳转.明星空间pvs-字段","4","明星空间pvs-字段"
"failed","97-其它.首页-播放记录pvs-字段值","3","首页-播放记录pvs-字段值"
"failed","7会员片库.极限list-字段","1","极限list-字段"
"passed","2播单-有广告.cdn3-字段值","4","cdn3-字段值"
"failed","Vip直播.取消支付cance-字段","2","取消支付cance-字段"
"failed","09高级筛选 1.0-10分钟search-字段值","1","综艺推荐和搜索按钮搜索

0-10分钟search-字段值"
"failed","A库影片.试看入口pvs-字段名","2","试看入口pvs-字段名"
"passed","4-我 页面跳转.消息中心通知pvs-条数","7919","消息中心通知pvs-条数"
"failed","7会员片库.体育list-字段名","2","体育list-字段名"
"failed","18站外中间页.跳站外大图action-字段值","2","站外中间页

跳站外大图action-字段值"
"passed","93-频道 频道跳转.动漫片库pvs-条数","14440","动漫片库pvs-条数"
"failed","09高级筛选 1.0-10分钟view-条数","1","综艺推荐和搜索按钮搜索

0-10分钟view-条数"
"passed","97-其它.使用过兑换码-会员中心pvs-条数","7373","使用过兑换码-会员中心pvs-条数"
"passed","21-关注 2.明星页pvs-字段名","3","5.7.0短视频之后版本

明星页pvs-字段名"
"failed","09高级筛选 1.大于60分钟search-字段值","2","综艺推荐和搜索按钮搜索

大于60分钟search-字段值"
"failed","1综艺片库.王牌综艺pvs-字段","2","王牌综艺pvs-字段"
"failed","14综艺-全部-中间页-相同系列.进入空间pvs-字段","2","综艺推荐和搜索按钮搜索

进入空间pvs-字段"
"failed","18站外中间页.跳站外大图pvs-字段","2","站外中间页

跳站外大图pvs-字段"
"failed","20-播放记录同步.播放记录下一集pvs-条数","1","播放记录下一集pvs-条数"
"failed","5-直播 1.直播性能livepmm-字段值","3","直播性能livepmm-字段值"
"passed","04相关明星相关艺人.明星搜索search-字段","3","明星搜索

明星搜索search-字段"
"failed","分集下载.分集下载入口buy-字段","2","分集下载入口buy-字段"
"failed","Vip主页.点击购买按钮click_pay_button-字段","2","点击购买按钮click_pay_button-字段"
"failed","11艺人搜（加）.上传视频全部页返回pvs-字段","1","电影搜索

上传视频全部页返回pvs-字段"
"passed","4-我 页面跳转.活动中心pvs-字段","3","活动中心pvs-字段"
"failed","12热门推荐搜索（加 图和文字）.热门推荐（图）搜索search-字段","2","综艺推荐和搜索按钮搜索

热门推荐（图）搜索search-字段"
"failed","1-点播.广告播放中上报type4-字段","4","广告播放中上报type4-字段"
"failed","11艺人搜（加）.搜索结果返回首页pvs-字段值","2","电影搜索

搜索结果返回首页pvs-字段值"
"failed","12-推荐列表页行为上报.推荐列表取消点赞cclike-字段","2","推荐列表取消点赞cclike-字段"
"passed","4-我 页面跳转.活动中心返回pvs-字段名","3","活动中心返回pvs-字段名"
"passed","频道页看了还看.看了还会看点击“所以猜你喜欢”more-条数","51180","看了还会看点击“所以猜你喜欢”more-条数"
"passed","96-播单.sdkload-条数","30","sdkload-条数"
"passed","下拉刷新&频道性能.综艺页pmm-字段","3","综艺页pmm-字段"
"failed","下拉刷新&频道性能.爱豆页广告下拉刷新refresh-条数","4553","爱豆页广告下拉刷新refresh-条数"
"passed","93-频道 频道跳转.少儿pvs-字段名","3","少儿pvs-字段名"
"failed","18站外中间页.看了还会看action-条数","1","站外中间页

看了还会看action-条数"
"failed","频道页切换Cid变化.电视剧看了会喜欢change-字段值","3","电视剧看了会喜欢change-字段值"
"failed","11艺人搜（加）.艺人搜索search-字段值","2","电影搜索

艺人搜索search-字段值"
"failed","1-点播.可播比cp1-字段值","3","可播比cp1-字段值"
"failed","1-点播.猜你喜欢加载事件vl-条数","32","猜你喜欢加载事件vl-条数"
"failed","07电视剧-中间页.电视剧view-字段值","2","电视剧view-字段值"
"passed","8-频道 个人点播跳转.点击分享按钮share-条数","11752","点击分享按钮share-条数"
"failed","94-HB.点播60hb-字段","5","点播60hb-字段"
"failed","94-HB.sdkload-条数","41","sdkload-条数"
"failed","分集下载.order-字段","2","order-字段"
"passed","4-我 页面跳转.登录返回pvs-条数","16722","登录返回pvs-条数"
"passed","04相关明星相关艺人.明星搜索search-字段值","3","明星搜索

明星搜索search-字段值"
"failed","2电视剧片库.返回片库pvs-字段名","2","返回片库pvs-字段名"
"failed","10高级筛选 2（加自频道）.新闻pv-条数","1","综艺推荐和搜索按钮搜索

新闻pv-条数"
"failed","1综艺片库.中国香港list-字段名","2","中国香港list-字段名"
"failed","96-播单.播单曝光bdrelatepv-字段值","4","播单曝光bdrelatepv-字段值"
"failed","下拉刷新&频道性能.乐活页广告下拉刷新refresh-条数","4760","乐活页广告下拉刷新refresh-条数"
"failed","6音乐片库.全部3list-条数","2","全部3list-条数"
"passed","8-频道 个人点播跳转.艺人空间动态-视频播放pvs-字段值","4","艺人空间动态-视频播放pvs-字段值"
"failed","下拉刷新&频道性能.教育页广告下拉刷新refresh-条数","4579","教育页广告下拉刷新refresh-条数"
"failed","6音乐片库.日韩现场tag-select-字段","2","日韩现场tag-select-字段"
"failed","94-HB.播放页列表跳转播放hb-条数","17058","播放页列表跳转播放hb-条数"
"failed","下拉刷新&频道性能.体育页pmm-字段值","3","体育页pmm-字段值"
"passed","2播单-有广告.cdn3-条数","47","cdn3-条数"
"passed","93-频道 频道跳转.少儿片库pvs-字段","3","少儿片库pvs-字段"
"passed","5-直播 1.直播大厅pvs-字段值","3","直播大厅pvs-字段值"
"failed","11艺人搜（加）.艺人搜索search-条数","1","电影搜索

艺人搜索search-条数"
"failed","用券影片.支付返回pvs-条数","1","支付返回pvs-条数"
"passed","8-频道 个人点播跳转.个人播放分享到微信share-字段值","4","个人播放分享到微信share-字段值"
"passed","2播单-有广告.广告type0-字段值","4","广告type0-字段值"
"passed","4-我 页面跳转.关于我们pvs-字段","3","关于我们pvs-字段"
"failed","下拉刷新&频道性能.爱豆页pmm-字段值","4","爱豆页pmm-字段值"
"failed","07电视剧-中间页.电视剧click-条数","2","电视剧click-条数"
"failed","14综艺-全部-中间页-相同系列.推荐词搜索view-字段值","1","综艺推荐和搜索按钮搜索

推荐词搜索view-字段值"
"failed","18站外中间页.跳站外大图pvs-字段值","2","站外中间页

跳站外大图pvs-字段值"
"failed","分集下载.取消支付cance-字段","2","取消支付cance-字段"
"failed","前贴广告操作.跳转广告h5页面返回landclose-条数","28","跳转广告h5页面返回landclose-条数"
"passed","3-我-会员中心.我的观影劵pvs-字段名","3","页面跳转（首页-片库页-播放页）

我的观影劵pvs-字段名"
"failed","A库影片.A库视频buffer-字段名","1","A库视频buffer-字段名"
"failed","下拉刷新&频道性能.逗爸页广告下拉刷新refresh-条数","4669","逗爸页广告下拉刷新refresh-条数"
"failed","04相关明星相关艺人.艺人搜索search-条数","8802","明星搜索

艺人搜索search-条数"
"failed","13明星-作品或上传视频（加）.热门作品action-字段","2","明星搜索

热门作品action-字段"
"failed","10高级筛选 2（加自频道）.音乐pv-字段","1","综艺推荐和搜索按钮搜索

音乐pv-字段"
"failed","分集下载.下载列表跳支付pvs-字段名","2","下载列表跳支付pvs-字段名"
"passed","4-我 页面跳转.播放记录pvs-条数","9074","播放记录pvs-条数"
"passed","下拉刷新&频道性能.电影页pmm-字段","4","电影页pmm-字段"
"failed","10高级筛选 2（加自频道）.纪录片view-条数","1","综艺推荐和搜索按钮搜索

纪录片view-条数"
"failed","1综艺片库.VIP免费list-条数","2","VIP免费list-条数"
"failed","1-点播.下载pvs-条数","42","下载pvs-条数"
"failed","6音乐片库.点击视频播放data-click-字段名","2","点击视频播放data-click-字段名"
"failed","97-其它.忘记密码-邮箱登录pvs-字段值","4","忘记密码-邮箱登录pvs-字段值"
"passed","01仍然搜.search按钮搜索search-条数","63852","search按钮搜索search-条数"
"failed","8-频道 个人点播跳转.动态详情页aplay-字段","115","动态详情页aplay-字段"
"failed","会员中心.取消支付cance-字段","1","取消支付cance-字段"
"failed","下拉刷新&频道性能.教育页广告下拉刷新refresh-字段","4","教育页广告下拉刷新refresh-字段"
"failed","19搜索-修改Query.杨幂中间页切换筛选项pvs-字段值","2","杨幂中间页切换筛选项pvs-字段值"
